1.019349395117601, 1.261879958460267e-10
3.746736143575461, 1.258869506480222e-10
6.474122892033336, 1.2493226295656813e-10
9.201509640491196, 1.2398481532123946e-10
11.928896388949056, 1.2165969024447965e-10
14.65628313740693, 1.1927427450311634e-10
17.38366988586479, 1.180609537653286e-10
20.11105663432265, 1.1594782970329634e-10
22.838443382780525, 1.1387252757272513e-10
25.565830131238386, 1.121268666856954e-10
28.293216879696246, 1.08975398694265e-10
31.020603628154106, 1.0591250671315737e-10
33.74799037661198, 1.0374548241152626e-10
36.47537712506984, 1.0109329776362265e-10
39.2027638735277, 9.928387074138189e-11
41.930150621985575, 9.699877709493896e-11
44.657537370443436, 9.476627661326674e-11
47.384924118901296, 9.331351372111427e-11
50.112310867359156, 9.092801545381287e-11
52.839697615817045, 8.93005326049938e-11
55.567084364274905, 8.747339782828834e-11
58.294471112732765, 8.501484688946471e-11
61.021857861190625, 8.134057216376128e-11
63.749244609648485, 7.562082120770404e-11
66.47663135810635, 7.216380864202006e-11
69.2040181065642, 7.087217855107185e-11
71.9314048550221, 6.978571114130778e-11
74.65879160347995, 6.853664563153855e-11
77.38617835193782, 6.766248748790475e-11
80.11356510039568, 6.627807823119434e-11
82.84095184885354, 6.308317961556504e-11
85.5683385973114, 5.972944301705734e-11
88.29572534576928, 5.6112573526416436e-11
91.02311209422714, 5.3268377188467966e-11
93.750498842685, 5.1636150456795665e-11
96.47788559114286, 5.191820820400222e-11
99.09163122508164, 5.5240794904504307e-11
101.25081240094414, 5.872267578852936e-11
102.95542911873028, 6.418532243920226e-11
105.0009691800737, 7.003602530771996e-11
106.02373921074539, 7.66802245423832e-11
107.38743258497433, 8.60290297063803e-11
108.75112595920325, 9.7023168087496e-11
110.00117821891311, 1.0604474824943185e-10
110.45574267698942, 1.1650467381774617e-10
111.13758936410389, 1.253517804876177e-10
111.59215382218022, 1.3628470977543162e-10
112.16035939477558, 1.553054897817206e-10
112.84220608189005, 1.751430746006207e-10
113.63769388352361, 1.9648726034989787e-10
114.205899456119, 2.2352073239246978e-10
115.00138725775255, 2.4643174137039606e-10
115.56959283034791, 2.8328111079288416e-10
116.25143951746239, 3.2113863468477626e-10
116.93328620457686, 3.621585298162286e-10
117.27420954813408, 3.916900350235331e-10
117.95605623524855, 4.303331415785096e-10
118.63790292236303, 4.981439343124357e-10
118.97882626592025, 5.415859995300154e-10
119.31974960947747, 5.826965612731363e-10
120.00159629659194, 6.43536974625318e-10
120.68344298370641, 8.667984428845916e-10
121.13800744178275, 9.489859587129628e-10
121.36528967082089, 1.0683006985968185e-9
121.81985412889719, 1.2583401973213943e-9
122.04713635793536, 1.4018264166808347e-9
122.7289830450498, 1.801440219338595e-9
123.18354750312614, 1.9449634472314812e-9
123.41082973216427, 4.2434953613910226e-9
123.75175307572152, 3.302436794627056e-9
123.92221474750013, 2.9133315073208284e-9
124.60406143461461, 3.793040377915671e-9
150.34377387318568, 9.607526403501494e-9
151.02562056030015, 8.654864823775855e-9
151.70746724741463, 7.878554580294314e-9
152.3893139345291, 7.134507990630946e-9
153.07116062164354, 6.393577783712815e-9
153.75300730875801, 5.850580914068191e-9
154.4348539958725, 5.242988612967067e-9
155.11670068298696, 4.7478435000704265e-9
155.79854737010143, 4.210549364129026e-9
156.48039405721588, 3.714602557571694e-9
157.16224074433035, 3.2093038047644917e-9
157.84408743144482, 2.831290430356641e-9
158.5259341185593, 2.4978020121150064e-9
159.54870414923099, 2.1731697878450894e-9
159.77598637826912, 1.9238162590427787e-9
160.57147417990268, 1.7150578802253039e-9
161.59424421057437, 1.594234800524348e-9
161.93516755413162, 1.4587981017620791e-9
162.6170142412461, 1.3279491592738919e-9
163.29886092836054, 1.221533166884949e-9
163.980707615475, 1.111966035622524e-9
164.66255430258948, 1.022857978768697e-9
166.0262476768184, 9.311633219830567e-10
167.38994105104734, 8.388780456377291e-10
168.7536344252763, 7.557389330523704e-10
170.1173277995052, 6.808395307293401e-10
171.48102117373415, 6.295955095846332e-10
172.84471454796306, 5.85257864313584e-10
174.208407922192, 5.440425837326467e-10
176.2539479835354, 5.031228219772471e-10
178.9813347319933, 4.701938691685355e-10
181.70872148045112, 4.325871077378388e-10
184.436108228909, 3.969499880014745e-10
187.16349497736684, 3.7682965433524384e-10
189.89088172582473, 3.6719625343072676e-10
192.61826847428262, 3.682389219504764e-10
195.34565522274045, 3.7025039336808534e-10
198.07304197119834, 3.7422271466148153e-10
200.80042871965617, 3.7725097605071683e-10
203.52781546811406, 3.8530313673963833e-10
206.25520221657194, 3.9455641256053874e-10
208.98258896502978, 4.0721037539354653e-10
211.70997571348767, 4.2247142717396603e-10
214.4373624619455, 4.452277069639155e-10
216.82382586684616, 4.799392446893322e-10
219.21028927174677, 5.237019125372142e-10
221.93767602020466, 5.606287115205805e-10
224.6650627686625, 5.892855444987943e-10
227.39244951712038, 5.878796929973465e-10
230.11983626557821, 5.880110923072892e-10
232.50629967047888, 6.349592564370358e-10
234.55183973182227, 6.832530003243494e-10
236.25645644960844, 7.442158570309659e-10
237.62014982383738, 8.007746993138631e-10
238.98384319806627, 8.661448847628157e-10
240.3475365722952, 9.368514790035196e-10
241.71122994652416, 1.034727665785192e-9
243.0749233207531, 1.1309510787879709e-9
244.43861669498204, 1.2688359291349736e-9
245.80231006921093, 1.4013957053413416e-9
246.82508009988265, 1.5236935520539799e-9
247.96149124507343, 1.6799199837529094e-9
248.87062016122604, 1.8392740230651115e-9
249.89339019189777, 2.010259220305085e-9
250.5752368790122, 2.2317826148884093e-9
251.2570835661267, 2.516854166334663e-9
252.05257136776027, 2.823575987637558e-9
252.6207769403556, 3.2176526069471603e-9
252.96170028391288, 3.4800297619615118e-9
253.64354697102732, 3.744295507785261e-9
253.98447031458454, 4.070827496712536e-9
254.66631700169904, 4.519418164386747e-9
257.05278040659965, 5.018142811595201e-9
